"","BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"493","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_44274",8,47876091,0.323815559878472,0.489702,4.294025,FALSE,74,0,0.605
"494","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_1985",12,1130646,0.327366117702097,0.484966,4.294025,FALSE,74,0,0.605
"495","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5356",12,1841657,0.330573051465654,0.480733,4.294025,FALSE,74,0,0.605
"496","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8019",10,49714737,0.33158927072481,0.4794,4.294025,FALSE,74,0,0.605
"497","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_15018",2,43153307,0.332011974758313,0.478846,4.294025,FALSE,74,0,0.605
"498","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_56491",8,39173827,0.337434922313897,0.47181,4.294025,FALSE,74,0,0.605
"499","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7",10,31387549,0.338004153396247,0.471078,4.294025,FALSE,74,0,0.605
"500","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_33405",8,43724370,0.338634988024386,0.470268,4.294025,FALSE,74,0,0.605
"501","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_43064",6,38557895,0.339440759058477,0.469236,4.294025,FALSE,74,0,0.605
"502","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_56971",6,4917166,0.340475067679887,0.467915,4.294025,FALSE,74,0,0.605
"503","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14772",1,87001559,0.341798330438237,0.46623,4.294025,FALSE,74,0,0.605
"504","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_43074",6,38367826,0.342673836693232,0.465119,4.294025,FALSE,74,0,0.605
"505","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16679",3,3108458,0.343374513201818,0.464232,4.294025,FALSE,74,0,0.605
"506","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2333",12,4422497,0.344960344527561,0.462231,4.294025,FALSE,74,0,0.605
"507","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8330",4,63421127,0.349624605956164,0.456398,4.294025,FALSE,74,0,0.605
"508","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4243",9,6266773,0.351810099420651,0.453692,4.294025,FALSE,74,0,0.605
"509","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_33403",8,43758986,0.354896476236344,0.449898,4.294025,FALSE,74,0,0.605
"510","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20698",9,63372314,0.35531028646877,0.449392,4.294025,FALSE,74,0,0.605
"511","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4180",4,66123270,0.356632801335065,0.447779,4.294025,FALSE,74,0,0.605
"512","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_1318",11,40975712,0.362030768589107,0.441255,4.294025,FALSE,74,0,0.605
"513","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_28475",8,59145507,0.367613084185499,0.434609,4.294025,FALSE,74,0,0.605
"514","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_42405",5,52209150,0.369949054169278,0.431858,4.294025,FALSE,74,0,0.605
"515","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34870",4,65068637,0.372274037682311,0.429137,4.294025,FALSE,74,0,0.605
"516","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_18463",3,54351936,0.375366456565437,0.425545,4.294025,FALSE,74,0,0.605
"517","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41463",8,39362747,0.377135601367515,0.423502,4.294025,FALSE,74,0,0.605
"518","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5966",11,3559302,0.380401723683257,0.419758,4.294025,FALSE,74,0,0.605
"519","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3852",1,73212855,0.381568363603795,0.418428,4.294025,FALSE,74,0,0.605
"520","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_29216",6,54898826,0.38798711346781,0.411183,4.294025,FALSE,74,0,0.605
"521","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13085",4,65797678,0.394856817675909,0.40356,4.294025,FALSE,74,0,0.605
"522","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12257",2,32346903,0.396349379122682,0.401922,4.294025,FALSE,74,0,0.605
"523","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12691",6,38373978,0.400109773116189,0.397821,4.294025,FALSE,74,0,0.605
"524","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15416",8,49178917,0.408605469259401,0.388696,4.294025,FALSE,74,0,0.605
"525","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3961",9,4645582,0.410487923192601,0.3867,4.294025,FALSE,74,0,0.605
"526","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40821",5,48977115,0.410881682145425,0.386283,4.294025,FALSE,74,0,0.605
"527","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15470",9,6957082,0.410947309725083,0.386214,4.294025,FALSE,74,0,0.605
"528","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_28634",8,51202097,0.412067409111967,0.385032,4.294025,FALSE,74,0,0.605
"529","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5112",7,44703850,0.414134367117656,0.382859,4.294025,FALSE,74,0,0.605
"530","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12373",2,35524545,0.415521946420821,0.381406,4.294025,FALSE,74,0,0.605
"531","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54116",10,3564802,0.417546618667685,0.379295,4.294025,FALSE,74,0,0.605
"532","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7801",10,4318566,0.419441085503144,0.377329,4.294025,FALSE,74,0,0.605
"533","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_28633",8,51201923,0.419708749032497,0.377052,4.294025,FALSE,74,0,0.605
"534","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_13293",9,5896650,0.420256834740362,0.376485,4.294025,FALSE,74,0,0.605
"535","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7041",6,53910513,0.420347856806941,0.376391,4.294025,FALSE,74,0,0.605
"536","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_45701",3,42291380,0.421537403765644,0.375164,4.294025,FALSE,74,0,0.605
"537","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5713",8,9829173,0.421680231820225,0.375017,4.294025,FALSE,74,0,0.605
"538","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_36872",7,3452120,0.423708712279952,0.372933,4.294025,FALSE,74,0,0.605
"539","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7744",12,59123423,0.423752130554341,0.372888,4.294025,FALSE,74,0,0.605
"540","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_6967",11,42273649,0.423846007520588,0.372792,4.294025,FALSE,74,0,0.605
"541","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1097",10,2230953,0.424997721166221,0.371613,4.294025,FALSE,74,0,0.605
"542","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4949",11,42881816,0.425259989814435,0.371345,4.294025,FALSE,74,0,0.605
"543","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_450",3,24783984,0.427247882099144,0.36932,4.294025,FALSE,74,0,0.605
"544","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22939",2,40178038,0.427938312081089,0.368619,4.294025,FALSE,74,0,0.605
"545","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_31981",6,46539008,0.429598993879534,0.366937,4.294025,FALSE,74,0,0.605
"546","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1157",10,2364435,0.430494156733393,0.366033,4.294025,FALSE,74,0,0.605
"547","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_357",10,997013,0.431565962146485,0.364953,4.294025,FALSE,74,0,0.605
"548","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1155",10,2364267,0.432443444566384,0.364071,4.294025,FALSE,74,0,0.605
"549","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_57750",8,4551415,0.433429025441172,0.363082,4.294025,FALSE,74,0,0.605
"550","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32918",6,32685284,0.436333344710203,0.360182,4.294025,FALSE,74,0,0.605
"551","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41337",1,64463293,0.441082929936096,0.35548,4.294025,FALSE,74,0,0.605
"552","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5461",12,624701,0.441869456434901,0.354706,4.294025,FALSE,74,0,0.605
"553","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46398",7,3992682,0.443137632965523,0.353461,4.294025,FALSE,74,0,0.605
"554","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_24711",10,4106880,0.443775347772155,0.352837,4.294025,FALSE,74,0,0.605
"555","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_25485",10,49589876,0.444239073206314,0.352383,4.294025,FALSE,74,0,0.605
"556","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_47782",6,44773987,0.444502172774871,0.352126,4.294025,FALSE,74,0,0.605
"557","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_57888",6,39215173,0.445325048808564,0.351323,4.294025,FALSE,74,0,0.605
"558","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46749",7,4568768,0.448751193024146,0.347994,4.294025,FALSE,74,0,0.605
"559","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_24747",10,4278985,0.44915925666437,0.3476,4.294025,FALSE,74,0,0.605
"560","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_25654",3,47133200,0.449898166675012,0.346886,4.294025,FALSE,74,0,0.605
"561","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49245",8,39144970,0.452590348462084,0.344295,4.294025,FALSE,74,0,0.605
"562","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15219",10,53051019,0.453202072035152,0.343708,4.294025,FALSE,74,0,0.605
"563","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14492",1,67248461,0.461490791657401,0.335837,4.294025,FALSE,74,0,0.605
"564","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_56257",4,13598319,0.462094016157579,0.33527,4.294025,FALSE,74,0,0.605
"565","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51329",8,42124026,0.463930247932402,0.333547,4.294025,FALSE,74,0,0.605
"566","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_19222",10,7325042,0.465405982547987,0.332168,4.294025,FALSE,74,0,0.605
"567","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_8664",6,53133277,0.466519904791131,0.33113,4.294025,FALSE,74,0,0.605
"568","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5957",11,3581832,0.468517931287516,0.329274,4.294025,FALSE,74,0,0.605
"569","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46997",6,6386525,0.469424380564671,0.328434,4.294025,FALSE,74,0,0.605
"570","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_31403",4,11798533,0.470782937340777,0.327179,4.294025,FALSE,74,0,0.605
"571","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_50303",5,4944603,0.474386588328363,0.323868,4.294025,FALSE,74,0,0.605
"572","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48370",3,38808688,0.47453869152349,0.323728,4.294025,FALSE,74,0,0.605
"573","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15911",7,1101001,0.47490339373906,0.323395,4.294025,FALSE,74,0,0.605
"574","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_27216",2,41370570,0.475102520605003,0.323213,4.294025,FALSE,74,0,0.605
"575","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3739",11,41897741,0.477679179865747,0.320864,4.294025,FALSE,74,0,0.605
"576","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20347",3,48312834,0.480388568152498,0.318407,4.294025,FALSE,74,0,0.605
"577","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34019",4,67168084,0.481983489914597,0.316968,4.294025,FALSE,74,0,0.605
"578","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_53818",2,23816965,0.48374943733373,0.31538,4.294025,FALSE,74,0,0.605
"579","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_2957",11,30637890,0.485666314154458,0.313662,4.294025,FALSE,74,0,0.605
"580","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3684",11,41456972,0.486142780747589,0.313236,4.294025,FALSE,74,0,0.605
"581","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55085",10,9504143,0.48723566384102,0.312261,4.294025,FALSE,74,0,0.605
"582","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_25926",6,46293014,0.487796639475569,0.311761,4.294025,FALSE,74,0,0.605
"583","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_13138",9,6512932,0.487995151478059,0.311584,4.294025,FALSE,74,0,0.605
"584","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_47002",6,6408266,0.489027045087614,0.310667,4.294025,FALSE,74,0,0.605
"585","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_12782",9,52735443,0.489043818514688,0.310652,4.294025,FALSE,74,0,0.605
"586","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_661",3,21194873,0.491617895256238,0.308372,4.294025,FALSE,74,0,0.605
"587","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_391",3,55884743,0.501214746513653,0.299976,4.294025,FALSE,74,0,0.605
"588","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_390",3,55884791,0.501214746513653,0.299976,4.294025,FALSE,74,0,0.605
"589","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38068",3,38363179,0.511091923505604,0.291501,4.294025,FALSE,74,0,0.605
"590","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_12217",1,73152453,0.512689408608396,0.290146,4.294025,FALSE,74,0,0.605
"591","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22894",2,40357809,0.513961226756375,0.28907,4.294025,FALSE,74,0,0.605
"592","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4158",9,3889701,0.51797391708679,0.285692,4.294025,FALSE,74,0,0.605
"593","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5150",1,68028736,0.521202144472988,0.282994,4.294025,FALSE,74,0,0.605
"594","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38900",7,755143,0.523333895497983,0.281221,4.294025,FALSE,74,0,0.605
"595","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_12216",1,73152426,0.526813344137013,0.278343,4.294025,FALSE,74,0,0.605
"596","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_50332",11,35855433,0.531512888690632,0.274486,4.294025,FALSE,74,0,0.605
"597","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4986",11,25499134,0.532390887157512,0.273769,4.294025,FALSE,74,0,0.605
"598","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5716",11,17422495,0.532837403894716,0.273405,4.294025,FALSE,74,0,0.605
"599","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_36859",7,3398145,0.532870281373522,0.273379,4.294025,FALSE,74,0,0.605
"600","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34002",6,33198347,0.536612306611428,0.270339,4.294025,FALSE,74,0,0.605
"601","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39810",4,57588066,0.537262894172122,0.269813,4.294025,FALSE,74,0,0.605
"602","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_18788",12,9547778,0.537689628738894,0.269468,4.294025,FALSE,74,0,0.605
"603","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22165",11,42194077,0.538662483860567,0.268683,4.294025,FALSE,74,0,0.605
"604","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_15749",2,27538734,0.539669839567439,0.267872,4.294025,FALSE,74,0,0.605
"605","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22186",11,42273731,0.545889660557673,0.262895,4.294025,FALSE,74,0,0.605
"606","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_15336",11,43015359,0.546209917539902,0.26264,4.294025,FALSE,74,0,0.605
"607","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_50220",6,35104844,0.54681584528106,0.262159,4.294025,FALSE,74,0,0.605
"608","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_37816",1,87796538,0.547605216274431,0.261532,4.294025,FALSE,74,0,0.605
"609","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9014",3,45709128,0.548289006557027,0.26099,4.294025,FALSE,74,0,0.605
"610","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3823",11,40558881,0.549466654106564,0.260059,4.294025,FALSE,74,0,0.605
"611","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3323",9,277722,0.550638598476982,0.259133,4.294025,FALSE,74,0,0.605
"612","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_31821",1,73624408,0.550889339443394,0.258936,4.294025,FALSE,74,0,0.605
"613","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52793",10,10693085,0.552228873776719,0.257881,4.294025,FALSE,74,0,0.605
"614","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5578",8,57105712,0.552717480680687,0.257497,4.294025,FALSE,74,0,0.605
"615","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51047",12,36810736,0.553243156383629,0.257084,4.294025,FALSE,74,0,0.605
"616","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12329",2,26364995,0.553694037785076,0.25673,4.294025,FALSE,74,0,0.605
"617","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4400",9,13267862,0.554338189170616,0.256225,4.294025,FALSE,74,0,0.605
"618","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12409",6,37405849,0.55457602508506,0.256039,4.294025,FALSE,74,0,0.605
"619","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54609",9,8862760,0.557729760237009,0.253576,4.294025,FALSE,74,0,0.605
"620","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_12947",4,66243584,0.557969789371273,0.253389,4.294025,FALSE,74,0,0.605
"621","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_15796",8,47789636,0.558086255125755,0.253299,4.294025,FALSE,74,0,0.605
"622","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5409",12,496668,0.558751461418791,0.252781,4.294025,FALSE,74,0,0.605
"623","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9386",1,88402724,0.560843973230845,0.251158,4.294025,FALSE,74,0,0.605
"624","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_11802",10,5688107,0.563977189507377,0.248738,4.294025,FALSE,74,0,0.605
"625","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3021",9,64707415,0.564495717244584,0.248339,4.294025,FALSE,74,0,0.605
"626","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40523",10,38831087,0.565919666757019,0.247245,4.294025,FALSE,74,0,0.605
"627","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_16708",2,19459559,0.56668028075535,0.246662,4.294025,FALSE,74,0,0.605
"628","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1579",3,49336311,0.566830002974345,0.246547,4.294025,FALSE,74,0,0.605
"629","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39834",1,70588072,0.569802853050272,0.244275,4.294025,FALSE,74,0,0.605
"630","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23776",5,170622,0.57255657440878,0.242182,4.294025,FALSE,74,0,0.605
"631","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55780",4,63251074,0.572792316776903,0.242003,4.294025,FALSE,74,0,0.605
"632","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55786",4,63250621,0.576054805387494,0.239536,4.294025,FALSE,74,0,0.605
"633","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40085",9,63676018,0.576223896622895,0.239409,4.294025,FALSE,74,0,0.605
"634","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34179",8,5097348,0.57752690782421,0.238428,4.294025,FALSE,74,0,0.605
"635","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_13613",11,38278862,0.579379410355255,0.237037,4.294025,FALSE,74,0,0.605
"636","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4822",11,39856548,0.58433561789176,0.233338,4.294025,FALSE,74,0,0.605
"637","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20517",1,68615965,0.585958487466667,0.232133,4.294025,FALSE,74,0,0.605
"638","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_44815",9,53270533,0.586682592631232,0.231597,4.294025,FALSE,74,0,0.605
"639","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_45914",3,45014682,0.593105117036341,0.226868,4.294025,FALSE,74,0,0.605
"640","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48734",2,5562074,0.597470073520374,0.223684,4.294025,FALSE,74,0,0.605
"641","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54344",1,87913650,0.598602496512776,0.222861,4.294025,FALSE,74,0,0.605
"642","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_58366",4,23226614,0.599777419890743,0.22201,4.294025,FALSE,74,0,0.605
"643","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_37596",4,23772202,0.599777419890743,0.22201,4.294025,FALSE,74,0,0.605
"644","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9111",4,32669857,0.599777419890743,0.22201,4.294025,FALSE,74,0,0.605
"645","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32900",4,39184849,0.599777419890743,0.22201,4.294025,FALSE,74,0,0.605
"646","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32904",4,39196377,0.599777419890743,0.22201,4.294025,FALSE,74,0,0.605
"647","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14493",1,67248949,0.599884071777949,0.221933,4.294025,FALSE,74,0,0.605
"648","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9161",3,42032296,0.600968103883501,0.221149,4.294025,FALSE,74,0,0.605
"649","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4875",1,83569602,0.602387907855901,0.220124,4.294025,FALSE,74,0,0.605
"650","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_57263",3,52012138,0.604972719063417,0.218264,4.294025,FALSE,74,0,0.605
"651","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51480",6,39963042,0.606148078835723,0.217421,4.294025,FALSE,74,0,0.605
"652","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_42542",5,52146618,0.611416092992686,0.213663,4.294025,FALSE,74,0,0.605
"653","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_25289",7,48473527,0.614663094652811,0.211363,4.294025,FALSE,74,0,0.605
"654","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15048",8,43022014,0.617684849619704,0.209233,4.294025,FALSE,74,0,0.605
"655","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4706",1,67245941,0.619562666885932,0.207915,4.294025,FALSE,74,0,0.605
"656","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5212",5,46454263,0.620908089273658,0.206973,4.294025,FALSE,74,0,0.605
"657","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2331",12,4424313,0.621087849231931,0.206847,4.294025,FALSE,74,0,0.605
