Prefix,HCL_component,Models,Traits,Heritability
CSTuber,L,BA,CSTuber.L,0.7413345340832
CSTuber,L,BA,CSTuber.L,0.727412840486853
CSTuber,L,BA,CSTuber.L,0.724464152073957
CSTuber,L,BA,CSTuber.L,0.716037940214988
CSTuber,L,BA,CSTuber.L,0.7291248480744
CSTuber,L,BA,CSTuber.L,0.681863719244093
CSTuber,L,BA,CSTuber.L,0.707761818620078
CSTuber,L,BA,CSTuber.L,0.665400782500172
CSTuber,L,BA,CSTuber.L,0.676091233400404
CSTuber,L,BA,CSTuber.L,0.71381647482913
CSTuber,L,BA,CSTuber.L,0.726327727233735
CSTuber,L,BA,CSTuber.L,0.666860643759747
CSTuber,L,BA,CSTuber.L,0.681885062702631
CSTuber,L,BA,CSTuber.L,0.702586144386113
CSTuber,L,BA,CSTuber.L,0.676104049399909
CSTuber,L,BA,CSTuber.L,0.671306764373427
CSTuber,L,BA,CSTuber.L,0.673901722893352
CSTuber,L,BA,CSTuber.L,0.69852748257613
CSTuber,L,BA,CSTuber.L,0.689227574981525
CSTuber,L,BA,CSTuber.L,0.670340739918743
CSTuber,L,BA,CSTuber.L,0.702396926277832
CSTuber,L,BA,CSTuber.L,0.688414343850764
CSTuber,L,BA,CSTuber.L,0.715473331299648
CSTuber,L,BA,CSTuber.L,0.691665676923499
CSTuber,L,BA,CSTuber.L,0.715860841203167
CSTuber,L,BA,CSTuber.L,0.704640081471102
CSTuber,L,BA,CSTuber.L,0.698734385103591
CSTuber,L,BA,CSTuber.L,0.693941544751126
CSTuber,L,BA,CSTuber.L,0.680307926856224
CSTuber,L,BA,CSTuber.L,0.685510185919692
CSTuber,L,BA,CSTuber.L,0.688533498111978
CSTuber,L,BA,CSTuber.L,0.697600753083539
CSTuber,L,BA,CSTuber.L,0.712988376398178
CSTuber,L,BA,CSTuber.L,0.664123858554733
CSTuber,L,BA,CSTuber.L,0.649708710940293
CSTuber,L,BA,CSTuber.L,0.656297631701587
CSTuber,L,BA,CSTuber.L,0.661276338067161
CSTuber,L,BA,CSTuber.L,0.642856063789453
CSTuber,L,BA,CSTuber.L,0.663500585663557
CSTuber,L,BA,CSTuber.L,0.692541183023291
CSTuber,L,BA,CSTuber.L,0.637905586444984
CSTuber,L,BA,CSTuber.L,0.67582745354482
CSTuber,L,BA,CSTuber.L,0.659228986281195
CSTuber,L,BA,CSTuber.L,0.667302330224539
CSTuber,L,BA,CSTuber.L,0.670190192711975
CSTuber,L,BA,CSTuber.L,0.663447605478896
CSTuber,L,BA,CSTuber.L,0.652164928272203
CSTuber,L,BA,CSTuber.L,0.710668308936273
CSTuber,L,BA,CSTuber.L,0.640097766927842
CSTuber,L,BA,CSTuber.L,0.682901414918581
CSTuber,L,BA,CSTuber.L,0.689681314881457
CSTuber,L,BA,CSTuber.L,0.703491197196834
CSTuber,L,BA,CSTuber.L,0.68105546869998
CSTuber,L,BA,CSTuber.L,0.689566576618627
CSTuber,L,BA,CSTuber.L,0.657653118581393
CSTuber,L,BA,CSTuber.L,0.667850129873403
CSTuber,L,BA,CSTuber.L,0.671388903226092
CSTuber,L,BA,CSTuber.L,0.663469925589361
CSTuber,L,BA,CSTuber.L,0.671685679665128
CSTuber,L,BA,CSTuber.L,0.673455721385766
CSTuber,L,BA,CSTuber.L,0.672864959839493
CSTuber,L,BA,CSTuber.L,0.690361266082806
CSTuber,L,BA,CSTuber.L,0.69733150268887
CSTuber,L,BA,CSTuber.L,0.676420998538757
CSTuber,L,BA,CSTuber.L,0.713832014070567
CSTuber,L,BA,CSTuber.L,0.65226014363245
CSTuber,L,BA,CSTuber.L,0.693976661557969
CSTuber,L,BA,CSTuber.L,0.695578009926017
CSTuber,L,BA,CSTuber.L,0.686797732526629
CSTuber,L,BA,CSTuber.L,0.690208224980681
CSTuber,L,BA,CSTuber.L,0.643198853132093
CSTuber,L,BA,CSTuber.L,0.709177483168666
CSTuber,L,BA,CSTuber.L,0.711326534004463
CSTuber,L,BA,CSTuber.L,0.673951591871416
CSTuber,L,BA,CSTuber.L,0.690890874909773
CSTuber,L,BA,CSTuber.L,0.697038240552401
CSTuber,L,BA,CSTuber.L,0.674808750471987
CSTuber,L,BA,CSTuber.L,0.698994935307982
CSTuber,L,BA,CSTuber.L,0.682653482272652
CSTuber,L,BA,CSTuber.L,0.711856475556443
CSTuber,L,BA,CSTuber.L,0.720265777507964
CSTuber,L,BA,CSTuber.L,0.720864282735199
CSTuber,L,BA,CSTuber.L,0.738541587826448
CSTuber,L,BA,CSTuber.L,0.723677308472817
CSTuber,L,BA,CSTuber.L,0.748269158544956
CSTuber,L,BA,CSTuber.L,0.736837493670755
CSTuber,L,BA,CSTuber.L,0.750543578921565
CSTuber,L,BA,CSTuber.L,0.744509028911446
CSTuber,L,BA,CSTuber.L,0.753991930758172
CSTuber,L,BA,CSTuber.L,0.769012458208145
CSTuber,L,BA,CSTuber.L,0.780522635950686
CSTuber,L,BA,CSTuber.L,0.757661723807552
CSTuber,L,BA,CSTuber.L,0.755275158097849
CSTuber,L,BA,CSTuber.L,0.760469557312386
CSTuber,L,BA,CSTuber.L,0.756109473963416
CSTuber,L,BA,CSTuber.L,0.731434734601519
CSTuber,L,BA,CSTuber.L,0.7737967077521
CSTuber,L,BA,CSTuber.L,0.765187660360902
CSTuber,L,BA,CSTuber.L,0.789994030363327
CSTuber,L,BA,CSTuber.L,0.790343406362234
CSTuber,L,BA,CSTuber.L,0.771194138200709
CSTuber,L,BA,CSTuber.L,0.786170479624237
CSTuber,L,BA,CSTuber.L,0.764098179876159
CSTuber,L,BA,CSTuber.L,0.77477411986635
CSTuber,L,BA,CSTuber.L,0.776523222741944
CSTuber,L,BA,CSTuber.L,0.784359664500504
CSTuber,L,BA,CSTuber.L,0.782361737444364
CSTuber,L,BA,CSTuber.L,0.779494046633439
CSTuber,L,BA,CSTuber.L,0.77410252097869
CSTuber,L,BA,CSTuber.L,0.768108443502917
CSTuber,L,BA,CSTuber.L,0.779142126199151
CSTuber,L,BA,CSTuber.L,0.799960197331148
CSTuber,L,BA,CSTuber.L,0.771353947557046
CSTuber,L,BA,CSTuber.L,0.777423097564928
CSTuber,L,BA,CSTuber.L,0.788119992528297
CSTuber,L,BA,CSTuber.L,0.799775831515194
CSTuber,L,BA,CSTuber.L,0.782899080079028
CSTuber,L,BA,CSTuber.L,0.78347398516853
CSTuber,L,BA,CSTuber.L,0.785933441038087
CSTuber,L,BA,CSTuber.L,0.809303999902052
CSTuber,L,BA,CSTuber.L,0.750626246486628
CSTuber,L,BA,CSTuber.L,0.80559610022778
CSTuber,L,BA,CSTuber.L,0.755852552081627
CSTuber,L,BA,CSTuber.L,0.782164933192087
CSTuber,L,BA,CSTuber.L,0.779718620233384
CSTuber,L,BA,CSTuber.L,0.792579630402519
CSTuber,L,BA,CSTuber.L,0.775222403932048
CSTuber,L,BA,CSTuber.L,0.786504413952631
CSTuber,L,BA,CSTuber.L,0.775965474724009
CSTuber,L,BA,CSTuber.L,0.765218201342447
CSTuber,L,BA,CSTuber.L,0.787574746308033
CSTuber,L,BA,CSTuber.L,0.757659028862083
CSTuber,L,BA,CSTuber.L,0.794976284435
CSTuber,L,BA,CSTuber.L,0.784659877707137
CSTuber,L,BA,CSTuber.L,0.789477001154498
CSTuber,L,BA,CSTuber.L,0.7944492515424
CSTuber,L,BA,CSTuber.L,0.798093902642819
CSTuber,L,BA,CSTuber.L,0.792054864550633
CSTuber,L,BA,CSTuber.L,0.789736528995728
CSTuber,L,BA,CSTuber.L,0.784730124213345
CSTuber,L,BA,CSTuber.L,0.795886116117895
CSTuber,L,BA,CSTuber.L,0.764715449223141
CSTuber,L,BA,CSTuber.L,0.793504820324085
CSTuber,L,BA,CSTuber.L,0.759237286499102
CSTuber,L,BA,CSTuber.L,0.755994302178391
CSTuber,L,BA,CSTuber.L,0.758059018747881
CSTuber,L,BA,CSTuber.L,0.790883169669027
CSTuber,L,BA,CSTuber.L,0.771644557608752
CSTuber,L,BA,CSTuber.L,0.765362580327696
CSTuber,L,BA,CSTuber.L,0.779900505934199
CSTuber,L,BA,CSTuber.L,0.790270393193133
CSTuber,L,BA,CSTuber.L,0.804413176577347
CSTuber,L,BA,CSTuber.L,0.780480221921296
CSTuber,L,BA,CSTuber.L,0.794256215159085
CSTuber,L,BA,CSTuber.L,0.782696163667636
CSTuber,L,BA,CSTuber.L,0.789656919568128
CSTuber,L,BA,CSTuber.L,0.785970879170696
CSTuber,L,BA,CSTuber.L,0.799378253587694
CSTuber,L,BA,CSTuber.L,0.780844945766349
CSTuber,L,BA,CSTuber.L,0.796925300802631
CSTuber,L,BA,CSTuber.L,0.788854252292258
CSTuber,L,BA,CSTuber.L,0.748693519240757
CSTuber,L,BA,CSTuber.L,0.776984374148173
CSTuber,L,BA,CSTuber.L,0.766040655810656
CSTuber,L,BA,CSTuber.L,0.77655706935805
CSTuber,L,BA,CSTuber.L,0.754030502024938
CSTuber,L,BA,CSTuber.L,0.765124758698585
CSTuber,L,BA,CSTuber.L,0.768296713449118
CSTuber,L,BA,CSTuber.L,0.752836002540859
CSTuber,L,BA,CSTuber.L,0.76192860686669
CSTuber,L,BA,CSTuber.L,0.776544328127463
CSTuber,L,BA,CSTuber.L,0.768301465606184
CSTuber,L,BA,CSTuber.L,0.763558386849772
CSTuber,L,BA,CSTuber.L,0.757901148211265
CSTuber,L,BA,CSTuber.L,0.751810081066561
CSTuber,L,BA,CSTuber.L,0.736233788532216
CSTuber,L,BA,CSTuber.L,0.765211084702703
CSTuber,L,BA,CSTuber.L,0.755536339194199
CSTuber,L,BA,CSTuber.L,0.734473822131311
CSTuber,L,BA,CSTuber.L,0.742138531828764
CSTuber,L,BA,CSTuber.L,0.778776866768704
CSTuber,L,BA,CSTuber.L,0.742182407215674
CSTuber,L,BA,CSTuber.L,0.734487765236871
CSTuber,L,BA,CSTuber.L,0.740650615595134
CSTuber,L,BA,CSTuber.L,0.724678049427831
CSTuber,L,BA,CSTuber.L,0.722563236183305
CSTuber,L,BA,CSTuber.L,0.735814335439801
CSTuber,L,BA,CSTuber.L,0.723304983337301
CSTuber,L,BA,CSTuber.L,0.740812481134931
CSTuber,L,BA,CSTuber.L,0.734168180563926
CSTuber,L,BA,CSTuber.L,0.75239766893533
CSTuber,L,BA,CSTuber.L,0.733902801572243
CSTuber,L,BA,CSTuber.L,0.736540623348041
CSTuber,L,BA,CSTuber.L,0.741233110558202
CSTuber,L,BA,CSTuber.L,0.778221118085288
CSTuber,L,BA,CSTuber.L,0.758179630180443
CSTuber,L,BA,CSTuber.L,0.772940465542123
CSTuber,L,BA,CSTuber.L,0.768267158377664
CSTuber,L,BA,CSTuber.L,0.770798455375953
CSTuber,L,BA,CSTuber.L,0.781585729135984
CSTuber,L,BA,CSTuber.L,0.739143753406006
CSTuber,L,BA,CSTuber.L,0.751008860188031
CSTuber,L,BA,CSTuber.L,0.73721164078489
CSTuber,L,BA,CSTuber.L,0.737691165410976
CSTuber,L,BA,CSTuber.L,0.756327825870718
CSTuber,L,BA,CSTuber.L,0.714843345034812
CSTuber,L,BA,CSTuber.L,0.761729512340065
CSTuber,L,BA,CSTuber.L,0.740679742769469
CSTuber,L,BA,CSTuber.L,0.75299146826525
CSTuber,L,BA,CSTuber.L,0.75882845815409
CSTuber,L,BA,CSTuber.L,0.773396840897214
CSTuber,L,BA,CSTuber.L,0.749016303401976
CSTuber,L,BA,CSTuber.L,0.751948750925938
CSTuber,L,BA,CSTuber.L,0.758198700272151
CSTuber,L,BA,CSTuber.L,0.742459022320215
CSTuber,L,BA,CSTuber.L,0.766400101105341
CSTuber,L,BA,CSTuber.L,0.757637013132822
CSTuber,L,BA,CSTuber.L,0.726431546929005
CSTuber,L,BA,CSTuber.L,0.714490771975658
CSTuber,L,BA,CSTuber.L,0.739473643516975
CSTuber,L,BA,CSTuber.L,0.705725576253953
CSTuber,L,BA,CSTuber.L,0.727247011419727
CSTuber,L,BA,CSTuber.L,0.716598338371183
CSTuber,L,BA,CSTuber.L,0.754484677567084
CSTuber,L,BA,CSTuber.L,0.707765734711334
CSTuber,L,BA,CSTuber.L,0.73178994611665
CSTuber,L,BA,CSTuber.L,0.689843909530752
CSTuber,L,BA,CSTuber.L,0.725384748436571
CSTuber,L,BA,CSTuber.L,0.710467917048926
CSTuber,L,BA,CSTuber.L,0.710839710338708
CSTuber,L,BA,CSTuber.L,0.705331838990189
CSTuber,L,BA,CSTuber.L,0.73329002194992
CSTuber,L,BA,CSTuber.L,0.733758602126352
CSTuber,L,BA,CSTuber.L,0.754437048167495
CSTuber,L,BA,CSTuber.L,0.699800638889144
CSTuber,L,BA,CSTuber.L,0.729050433691943
CSTuber,L,BA,CSTuber.L,0.721967649321123
CSTuber,L,BA,CSTuber.L,0.695257602966096
CSTuber,L,BA,CSTuber.L,0.711959182359002
CSTuber,L,BA,CSTuber.L,0.712907283423721
CSTuber,L,BA,CSTuber.L,0.731882388203477
CSTuber,L,BA,CSTuber.L,0.741070889783587
CSTuber,L,BA,CSTuber.L,0.715873393390051
CSTuber,L,BA,CSTuber.L,0.688749993921813
CSTuber,L,BA,CSTuber.L,0.725976289031377
CSTuber,L,BA,CSTuber.L,0.69179746733431
CSTuber,L,BA,CSTuber.L,0.66641067374246
CSTuber,L,BA,CSTuber.L,0.698303306816768
CSTuber,L,BA,CSTuber.L,0.696609069047966
CSTuber,L,BA,CSTuber.L,0.721122995246359
CSTuber,L,BA,CSTuber.L,0.731149426593666
CSTuber,L,BA,CSTuber.L,0.71512864705245
CSTuber,L,BA,CSTuber.L,0.715355832908115
CSTuber,L,BA,CSTuber.L,0.719130549691457
CSTuber,L,BA,CSTuber.L,0.679998462534558
CSTuber,L,BA,CSTuber.L,0.701503915306374
CSTuber,L,BA,CSTuber.L,0.71015164161498
CSTuber,L,BA,CSTuber.L,0.729592962000182
CSTuber,L,BA,CSTuber.L,0.735534021280211
CSTuber,L,BA,CSTuber.L,0.730778976664345
CSTuber,L,BA,CSTuber.L,0.748511437056414
CSTuber,L,BA,CSTuber.L,0.744830345825676
CSTuber,L,BA,CSTuber.L,0.721264763744252
CSTuber,L,BA,CSTuber.L,0.730231633634672
CSTuber,L,BA,CSTuber.L,0.728348482473547
CSTuber,L,BA,CSTuber.L,0.698524754843006
CSTuber,L,BA,CSTuber.L,0.723079901693213
CSTuber,L,BA,CSTuber.L,0.727876849435841
CSTuber,L,BA,CSTuber.L,0.721862385439246
CSTuber,L,BA,CSTuber.L,0.729540747446306
CSTuber,L,BA,CSTuber.L,0.738344221618039
CSTuber,L,BA,CSTuber.L,0.696868621856317
CSTuber,L,BA,CSTuber.L,0.720576689809204
CSTuber,L,BA,CSTuber.L,0.739831284621079
CSTuber,L,BA,CSTuber.L,0.7247736682131
CSTuber,L,BA,CSTuber.L,0.747043038427863
CSTuber,L,BA,CSTuber.L,0.742654979106936
CSTuber,L,BA,CSTuber.L,0.737586342526946
CSTuber,L,BA,CSTuber.L,0.744173554877523
CSTuber,L,BA,CSTuber.L,0.743348662103707
CSTuber,L,BA,CSTuber.L,0.758427400975681
CSTuber,L,BA,CSTuber.L,0.767073599102489
CSTuber,L,BA,CSTuber.L,0.754789785483281
CSTuber,L,BA,CSTuber.L,0.752016500254853
CSTuber,L,BA,CSTuber.L,0.783696042754331
CSTuber,L,BA,CSTuber.L,0.773345103293229
CSTuber,L,BA,CSTuber.L,0.762408392818959
CSTuber,L,BA,CSTuber.L,0.768014471666825
CSTuber,L,BA,CSTuber.L,0.757592087782549
CSTuber,L,BA,CSTuber.L,0.783544290638671
CSTuber,L,BA,CSTuber.L,0.76883013457999
CSTuber,L,BA,CSTuber.L,0.77213548378373
CSTuber,L,BA,CSTuber.L,0.763105109674147
CSTuber,L,BA,CSTuber.L,0.725618356230793
CSTuber,L,BA,CSTuber.L,0.787194338874233
CSTuber,L,BA,CSTuber.L,0.738740925308565
CSTuber,L,BA,CSTuber.L,0.752215499846367
CSTuber,L,BA,CSTuber.L,0.748676803057586
CSTuber,L,BA,CSTuber.L,0.777228286664467
CSTuber,L,BA,CSTuber.L,0.76224402352523
CSTuber,L,BA,CSTuber.L,0.740409326628764
CSTuber,L,BA,CSTuber.L,0.760130211504138
CSTuber,L,BA,CSTuber.L,0.778382123997479
CSTuber,L,BA,CSTuber.L,0.785675025221202
CSTuber,L,BA,CSTuber.L,0.777829860515952
CSTuber,L,BA,CSTuber.L,0.737677555899878
CSTuber,L,BA,CSTuber.L,0.786237078508711
CSTuber,L,BA,CSTuber.L,0.750808330663351
CSTuber,L,BA,CSTuber.L,0.767018627619927
CSTuber,L,BA,CSTuber.L,0.75883584438686
CSTuber,L,BA,CSTuber.L,0.781285678906424
CSTuber,L,BA,CSTuber.L,0.761171965710705
CSTuber,L,BA,CSTuber.L,0.78235363122616
CSTuber,L,BA,CSTuber.L,0.784637687255743
CSTuber,L,BA,CSTuber.L,0.787731083419734
CSTuber,L,BA,CSTuber.L,0.804527473530749
CSTuber,L,BA,CSTuber.L,0.769422946608
CSTuber,L,BA,CSTuber.L,0.75715282623866
CSTuber,L,BA,CSTuber.L,0.780239939280343
CSTuber,L,BA,CSTuber.L,0.752758656736495
CSTuber,L,BA,CSTuber.L,0.772733845593845
CSTuber,L,BA,CSTuber.L,0.752404627922501
CSTuber,L,BA,CSTuber.L,0.772335500586906
CSTuber,L,BA,CSTuber.L,0.748769848680976
CSTuber,L,BA,CSTuber.L,0.743562593225668
CSTuber,L,BA,CSTuber.L,0.73315303827975
CSTuber,L,BA,CSTuber.L,0.734117806850542
CSTuber,L,BA,CSTuber.L,0.743029205316212
CSTuber,L,BA,CSTuber.L,0.722102887897736
CSTuber,L,BA,CSTuber.L,0.751096130041821
CSTuber,L,BA,CSTuber.L,0.763825491797456
CSTuber,L,BA,CSTuber.L,0.760930569890985
CSTuber,L,BA,CSTuber.L,0.757418044908298
CSTuber,L,BA,CSTuber.L,0.770708497255258
CSTuber,L,BA,CSTuber.L,0.763863058382225
CSTuber,L,BA,CSTuber.L,0.753880652356878
CSTuber,L,BA,CSTuber.L,0.763933117455429
CSTuber,L,BA,CSTuber.L,0.762252604559273
CSTuber,L,BA,CSTuber.L,0.781215777064254
CSTuber,L,BA,CSTuber.L,0.754684490339229
CSTuber,L,BA,CSTuber.L,0.743367234597262
CSTuber,L,BA,CSTuber.L,0.789274576790201
CSTuber,L,BA,CSTuber.L,0.773942508415648
CSTuber,L,BA,CSTuber.L,0.771117047198387
CSTuber,L,BA,CSTuber.L,0.74435301341279
CSTuber,L,BA,CSTuber.L,0.746833923779444
CSTuber,L,BA,CSTuber.L,0.734955031054342
CSTuber,L,BA,CSTuber.L,0.756334954574441
CSTuber,L,BA,CSTuber.L,0.764605056558236
CSTuber,L,BA,CSTuber.L,0.745329391125239
CSTuber,L,BA,CSTuber.L,0.746617049078732
CSTuber,L,BA,CSTuber.L,0.740550602053454
CSTuber,L,BA,CSTuber.L,0.726338577049565
CSTuber,L,BA,CSTuber.L,0.766770702718289
CSTuber,L,BA,CSTuber.L,0.753106391853257
CSTuber,L,BA,CSTuber.L,0.712717051552405
CSTuber,L,BA,CSTuber.L,0.734524687176898
CSTuber,L,BA,CSTuber.L,0.755264951494035
CSTuber,L,BA,CSTuber.L,0.777463411418868
CSTuber,L,BA,CSTuber.L,0.743689698775728
CSTuber,L,BA,CSTuber.L,0.707313689127983
CSTuber,L,BA,CSTuber.L,0.75349468511643
CSTuber,L,BA,CSTuber.L,0.747852774758485
CSTuber,L,BA,CSTuber.L,0.73829074862123
CSTuber,L,BA,CSTuber.L,0.704412251307611
CSTuber,L,BA,CSTuber.L,0.728250422408869
CSTuber,L,BA,CSTuber.L,0.756474436108227
CSTuber,L,BA,CSTuber.L,0.705863775393619
CSTuber,L,BA,CSTuber.L,0.752834129147154
CSTuber,L,BA,CSTuber.L,0.731094912957029
CSTuber,L,BA,CSTuber.L,0.715248291935073
CSTuber,L,BA,CSTuber.L,0.7134330406999
CSTuber,L,BA,CSTuber.L,0.712057341012088
CSTuber,L,BA,CSTuber.L,0.722070742840346
CSTuber,L,BA,CSTuber.L,0.706920874093369
CSTuber,L,BA,CSTuber.L,0.692504425281226
CSTuber,L,BA,CSTuber.L,0.715286582211403
CSTuber,L,BA,CSTuber.L,0.707243798839709
CSTuber,L,BA,CSTuber.L,0.687432772173249
CSTuber,L,BA,CSTuber.L,0.723271360262936
CSTuber,L,BA,CSTuber.L,0.719508972459017
CSTuber,L,BA,CSTuber.L,0.685555913676834
CSTuber,L,BA,CSTuber.L,0.72698292621446
CSTuber,L,BA,CSTuber.L,0.666179395385839
CSTuber,L,BA,CSTuber.L,0.69028496374272
CSTuber,L,BA,CSTuber.L,0.696893895231914
CSTuber,L,BA,CSTuber.L,0.677794408998425
CSTuber,L,BA,CSTuber.L,0.687642508281889
CSTuber,L,BA,CSTuber.L,0.716264842546626
CSTuber,L,BA,CSTuber.L,0.718707229206324
CSTuber,L,BA,CSTuber.L,0.704777364279964
CSTuber,L,BA,CSTuber.L,0.70681464470052
CSTuber,L,BA,CSTuber.L,0.748295061326109
CSTuber,L,BA,CSTuber.L,0.706720349592828
CSTuber,L,BA,CSTuber.L,0.670388071925813
CSTuber,L,BA,CSTuber.L,0.720743390497035
CSTuber,L,BA,CSTuber.L,0.729821084861692
CSTuber,L,BA,CSTuber.L,0.691544904084959
CSTuber,L,BA,CSTuber.L,0.698466407152495
CSTuber,L,BA,CSTuber.L,0.689046442529898
CSTuber,L,BA,CSTuber.L,0.708100894243981
CSTuber,L,BA,CSTuber.L,0.6707646667342
CSTuber,L,BA,CSTuber.L,0.678486695537984
CSTuber,L,BA,CSTuber.L,0.730525185732703
CSTuber,L,BA,CSTuber.L,0.678404682721384
CSTuber,L,BA,CSTuber.L,0.699508601702814
CSTuber,L,BA,CSTuber.L,0.668184328986867
CSTuber,L,BA,CSTuber.L,0.691717132193713
CSTuber,L,BA,CSTuber.L,0.660263605743141
CSTuber,L,BA,CSTuber.L,0.693722489341379
CSTuber,L,BA,CSTuber.L,0.690120850779945
CTallo,C,BA,CTallo.C,0.89315126143869
CTallo,C,BA,CTallo.C,0.89095441576746
CTallo,C,BA,CTallo.C,0.893970475109971
CTallo,C,BA,CTallo.C,0.879572685069143
CTallo,C,BA,CTallo.C,0.89416330890695
CTallo,C,BA,CTallo.C,0.890231090307525
CTallo,C,BA,CTallo.C,0.89102527460244
CTallo,C,BA,CTallo.C,0.895374840829227
CTallo,C,BA,CTallo.C,0.899943848023966
CTallo,C,BA,CTallo.C,0.895402518373627
CTallo,C,BA,CTallo.C,0.899578298536792
CTallo,C,BA,CTallo.C,0.895228406662283
CTallo,C,BA,CTallo.C,0.892153792573987
CTallo,C,BA,CTallo.C,0.883610057478795
CTallo,C,BA,CTallo.C,0.898833527750789
CTallo,C,BA,CTallo.C,0.876370016644857
CTallo,C,BA,CTallo.C,0.880526286630375
CTallo,C,BA,CTallo.C,0.859557874845508
CTallo,C,BA,CTallo.C,0.879037136121309
CTallo,C,BA,CTallo.C,0.884816893102061
CTallo,C,BA,CTallo.C,0.876769075930383
CTallo,C,BA,CTallo.C,0.868644253199561
CTallo,C,BA,CTallo.C,0.873030630535001
CTallo,C,BA,CTallo.C,0.866458633203661
CTallo,C,BA,CTallo.C,0.870767727727884
CTallo,C,BA,CTallo.C,0.880853114156238
CTallo,C,BA,CTallo.C,0.862734140922623
CTallo,C,BA,CTallo.C,0.879638400342533
CTallo,C,BA,CTallo.C,0.888628679661175
CTallo,C,BA,CTallo.C,0.868136312975352
CTallo,C,BA,CTallo.C,0.889504776181664
CTallo,C,BA,CTallo.C,0.883659709168104
CTallo,C,BA,CTallo.C,0.86893934949294
CTallo,C,BA,CTallo.C,0.891095002785568
CTallo,C,BA,CTallo.C,0.873543559256608
CTallo,C,BA,CTallo.C,0.879928812874846
CTallo,C,BA,CTallo.C,0.872561255615329
CTallo,C,BA,CTallo.C,0.877610465573473
CTallo,C,BA,CTallo.C,0.874167238793956
CTallo,C,BA,CTallo.C,0.873659932879877
CTallo,C,BA,CTallo.C,0.870969574280767
CTallo,C,BA,CTallo.C,0.864832192980465
CTallo,C,BA,CTallo.C,0.864278959270865
CTallo,C,BA,CTallo.C,0.862029625072411
CTallo,C,BA,CTallo.C,0.865156275450695
CTallo,C,BA,CTallo.C,0.866517893531896
CTallo,C,BA,CTallo.C,0.853819445658581
CTallo,C,BA,CTallo.C,0.852407259379924
CTallo,C,BA,CTallo.C,0.844737817807152
CTallo,C,BA,CTallo.C,0.845938855318289
CTallo,C,BA,CTallo.C,0.835514595708322
CTallo,C,BA,CTallo.C,0.841350188604269
CTallo,C,BA,CTallo.C,0.846889890233465
CTallo,C,BA,CTallo.C,0.836897291713464
CTallo,C,BA,CTallo.C,0.838523777773317
CTallo,C,BA,CTallo.C,0.84302920733548
CTallo,C,BA,CTallo.C,0.814199653582519
CTallo,C,BA,CTallo.C,0.830250926797547
CTallo,C,BA,CTallo.C,0.843738151252011
CTallo,C,BA,CTallo.C,0.813851312450518
CTallo,C,BA,CTallo.C,0.828095112674741
CTallo,C,BA,CTallo.C,0.828318211211198
CTallo,C,BA,CTallo.C,0.834528024067499
CTallo,C,BA,CTallo.C,0.816809398029073
CTallo,C,BA,CTallo.C,0.841782349152915
CTallo,C,BA,CTallo.C,0.810160248482227
CTallo,C,BA,CTallo.C,0.808692709846339
CTallo,C,BA,CTallo.C,0.833128383407805
CTallo,C,BA,CTallo.C,0.83735088705265
CTallo,C,BA,CTallo.C,0.846866003626677
CTallo,C,BA,CTallo.C,0.828763141527328
CTallo,C,BA,CTallo.C,0.847217744736493
CTallo,C,BA,CTallo.C,0.821191387372374
CTallo,C,BA,CTallo.C,0.842772176595461
CTallo,C,BA,CTallo.C,0.854874197991975
CTallo,C,BA,CTallo.C,0.846406556133912
CTallo,C,BA,CTallo.C,0.839470851139598
CTallo,C,BA,CTallo.C,0.842655443081708
CTallo,C,BA,CTallo.C,0.829701697235638
CTallo,C,BA,CTallo.C,0.824012904018637
CTallo,C,BA,CTallo.C,0.83242091460477
CTallo,C,BA,CTallo.C,0.844502177110394
CTallo,C,BA,CTallo.C,0.843361306807221
CTallo,C,BA,CTallo.C,0.848107189338448
CTallo,C,BA,CTallo.C,0.833389306061443
CTallo,C,BA,CTallo.C,0.852092317871864
CTallo,C,BA,CTallo.C,0.837647705719502
CTallo,C,BA,CTallo.C,0.849139320611677
CTallo,C,BA,CTallo.C,0.845891364013817
CTallo,C,BA,CTallo.C,0.824488787137776
CTallo,C,BA,CTallo.C,0.849341657140432
CTallo,C,BA,CTallo.C,0.824532299744997
CTallo,C,BA,CTallo.C,0.841684194986677
CTallo,C,BA,CTallo.C,0.828531068846479
CTallo,C,BA,CTallo.C,0.830199057936818
CTallo,C,BA,CTallo.C,0.82127893313735
CTallo,C,BA,CTallo.C,0.822879328408809
CTallo,C,BA,CTallo.C,0.830046592722056
CTallo,C,BA,CTallo.C,0.841282552302467
CTallo,C,BA,CTallo.C,0.826843620256269
CTallo,C,BA,CTallo.C,0.830575796495666
CTallo,C,BA,CTallo.C,0.841836225410539
CTallo,C,BA,CTallo.C,0.833771433317063
CTallo,C,BA,CTallo.C,0.820170695390097
CTallo,C,BA,CTallo.C,0.838796229031775
CTallo,C,BA,CTallo.C,0.815489126046059
CTallo,C,BA,CTallo.C,0.810589574156928
CTallo,C,BA,CTallo.C,0.837179059202836
CTallo,C,BA,CTallo.C,0.825220755647707
CTallo,C,BA,CTallo.C,0.826565441288834
CTallo,C,BA,CTallo.C,0.83495132179167
CTallo,C,BA,CTallo.C,0.833413030684801
CTallo,C,BA,CTallo.C,0.834262976949884
CTallo,C,BA,CTallo.C,0.817646170884878
CTallo,C,BA,CTallo.C,0.800173824669876
