"BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_57257",3,52006963,0.354813389233575,0.45,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_13349",4,67527515,0.354813389233575,0.45,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_35970",4,67668177,0.354813389233575,0.45,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_53998",9,57846815,0.354813389233575,0.45,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_8431",5,52989126,0.363078054770101,0.44,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_55837",7,3695590,0.363078054770101,0.44,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_13526",10,48923342,0.363078054770101,0.44,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_8037",12,3604993,0.363078054770101,0.44,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_38552",2,45126722,0.371535229097173,0.43,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_1249",5,55144795,0.371535229097173,0.43,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_7964",2,38139240,0.380189396320561,0.42,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_38556",4,63682892,0.380189396320561,0.42,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_36833",7,3330903,0.380189396320561,0.42,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_45256",10,59057591,0.380189396320561,0.42,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_14947",11,39858442,0.380189396320561,0.42,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_52070",5,1913182,0.389045144994281,0.41,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_3793",5,3721408,0.389045144994281,0.41,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_6185",11,4232240,0.389045144994281,0.41,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_28665",10,60022055,0.398107170553497,0.4,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_25560",3,46842107,0.407380277804113,0.39,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_10179",4,67145141,0.416869383470335,0.38,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_39080",9,1248777,0.416869383470335,0.38,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_20514",1,68614630,0.426579518801593,0.37,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_11363",4,58734459,0.426579518801593,0.37,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_39083",9,1248924,0.426579518801593,0.37,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_32790",10,5988843,0.426579518801593,0.37,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_32467",12,5980197,0.426579518801593,0.37,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_4604",1,75196506,0.436515832240166,0.36,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_27271",2,42001715,0.436515832240166,0.36,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_57254",3,52006651,0.436515832240166,0.36,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_19584",4,64858220,0.436515832240166,0.36,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_38938",2,26500723,0.446683592150963,0.35,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_19556",9,54713760,0.446683592150963,0.35,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_9413",1,88228894,0.457088189614875,0.34,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_17899",2,34459132,0.457088189614875,0.34,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_10539",4,68952759,0.457088189614875,0.34,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_4030",9,3433410,0.457088189614875,0.34,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_7132",3,52915590,0.467735141287198,0.33,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_31443",11,36343786,0.467735141287198,0.33,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_17539",1,71416070,0.478630092322638,0.32,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_3484",4,68859403,0.478630092322638,0.32,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_50394",2,33594764,0.489778819368446,0.31,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_17900",2,34459045,0.489778819368446,0.31,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_17896",2,34459585,0.489778819368446,0.31,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_323",3,56043711,0.489778819368446,0.31,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_6758",4,62263846,0.489778819368446,0.31,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_11679",10,44620849,0.489778819368446,0.31,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_33422",8,43959543,0.501187233627272,0.3,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_7139",3,37346461,0.512861383991365,0.29,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_12955",4,66207542,0.524807460249773,0.28,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_15684",5,1135681,0.524807460249773,0.28,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_31156",6,49274562,0.524807460249773,0.28,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_33892",6,49952539,0.524807460249773,0.28,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_3512",5,54654441,0.537031796370253,0.27,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_16413",9,58589829,0.537031796370253,0.27,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_15580",1,71530961,0.549540873857625,0.26,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_3146",6,5211425,0.549540873857625,0.26,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_36882",7,3150451,0.549540873857625,0.26,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c1_10855",7,9419615,0.549540873857625,0.26,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_35053",7,50789995,0.549540873857625,0.26,4.86,FALSE,77,0,0.993
"CSPulpa",0.79,"CSPulpa.C",0.795,"GWASpoly","additive",0.993,"c2_37329",6,55682080,0.562341325190349,0.25,4.86,FALSE,77,0,0.993
"CSPulpa",0.895,"CSPulpa.H",0.87,"GAPIT","additive",1.138,"c2_36872",7,3452120,5.03942944973161e-08,7.297619,4.896857,TRUE,74,1,0.862
"CSPulpa",0.895,"CSPulpa.H",0.87,"GAPIT","additive",1.138,"c2_36859",7,3398145,3.38635207664938e-06,5.470268,4.896857,TRUE,74,1,0.862
"CSPulpa",0.866,"CSPulpa.H",0.87,"GAPIT","additive",1.138,"c1_11907",9,58172429,4.1671081291795e-06,5.380165,4.896857,TRUE,51,1,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_48155",1,7834894,0.0113773773558372,1.943958,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_54797",1,992483,0.0289197156367984,1.538806,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_40131",1,53444045,0.0320699888368545,1.493901,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_10369",1,44964138,0.0475042700044771,1.323267,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_53521",1,12643802,0.0644708101744664,1.190637,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_52704",1,9095607,0.0850487417983891,1.070332,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_55012",1,5654532,0.0897435160222164,1.046997,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_21332",0,21225651,0.103883069028128,0.983455,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_4437",0,24387070,0.103883069028128,0.983455,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_36660",1,808325,0.109089498224984,0.962217,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_36664",1,809153,0.109089498224984,0.962217,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_6674",0,28132116,0.175885426015595,0.75477,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_45071",1,6103001,0.352724128194399,0.452565,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_54624",0,20391837,0.387782870566823,0.411411,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_27903",1,7192782,0.41472774575181,0.382237,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_23713",0,389554,0.561998073915175,0.250265,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_686",1,14805485,0.676347039768241,0.16983,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_49042",1,10922797,0.741050762493968,0.130152,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_8619",1,7252495,0.817015147236348,0.08777,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_53708",1,54264723,0.872957640037996,0.059007,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_54811",1,52996601,0.916867304860064,0.037694,4.896857,FALSE,78,0,0.862
"CSPulpa",0.7,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_57678",0,50463795,0.965943145051478,0.015048,4.896857,FALSE,78,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_43032",9,59162845,7.11784658219202e-05,4.147651,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_43049",9,59168884,7.11784658219202e-05,4.147651,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_16406",11,39387477,0.00059500124219565,3.225482,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_27961",12,55744163,0.00124901703302244,2.903432,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_16274",9,48595830,0.00250950915544588,2.600411,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_4803",1,87065450,0.00316088792387065,2.500191,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_12786",9,52719060,0.00394276381246751,2.404199,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_28580",8,50583825,0.00458335105353505,2.338817,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_16258",4,11641080,0.005828115277474,2.234472,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_13766",1,69151882,0.00835830196153321,2.077882,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_14636",9,56854426,0.0102426677220522,1.989587,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_39035",9,1064131,0.010242667722051,1.989587,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_7430",2,28963745,0.0102696159294689,1.988446,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_7549",2,39073865,0.0114627527414716,1.940711,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_40831",10,46445283,0.0137345386432798,1.862186,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_3074",6,57334590,0.0147858410748889,1.830154,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_17896",2,34459585,0.0168155191636781,1.77429,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_17899",2,34459132,0.0168155191636781,1.77429,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_17900",2,34459045,0.0168155191636781,1.77429,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_34866",4,65070135,0.0177470866622879,1.750873,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_7040",6,53910471,0.0196303535630381,1.707072,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_48687",12,11869192,0.0228101167839107,1.641872,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_55837",7,3695590,0.0242834800024854,1.614689,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_30361",11,35109336,0.0247403906602289,1.606593,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_11479",4,7767497,0.0250492037043944,1.601206,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_46113",7,692528,0.0255128325442145,1.593241,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_56059",6,38800602,0.0274294904827321,1.561782,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_31443",11,36343786,0.0298463647316302,1.525109,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_7958",12,3837083,0.0347972362421725,1.458455,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_49495",2,35025916,0.0353389186391948,1.451747,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_55199",2,33572556,0.0359930143355027,1.443782,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_50394",2,33594764,0.0368721854167986,1.433301,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_10855",7,9419615,0.0372898499858961,1.428409,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_28641",8,50613642,0.0388492631425462,1.410617,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_7678",6,54726821,0.0419945609550128,1.376807,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_12179",9,60328637,0.0433505473943419,1.363005,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_19584",4,64858220,0.0454631225147719,1.342341,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_4415",1,66521392,0.0455979922830573,1.341054,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_12720",7,54318643,0.0563597868322711,1.249031,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_14683",11,39617992,0.0577832224639679,1.238198,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_3962",9,4652421,0.0596384421160888,1.224474,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_13671",1,66548104,0.0604506029579021,1.218599,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_54060",6,48580498,0.0633316488098726,1.198379,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_34017",4,67147687,0.064718941413033,1.188969,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_11935",7,6096223,0.0648977043990167,1.187771,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_7680",6,54682311,0.0652262345167814,1.185578,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_16459",9,56104281,0.087060452236538,1.060179,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_11356",4,58789793,0.0906855277561548,1.042462,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_18945",8,45930362,0.0919956369623231,1.036233,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_3793",5,3721408,0.0928717859212979,1.032116,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_19692",2,27349009,0.0986483538508929,1.00591,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_23832",5,783100,0.105257818961853,0.977746,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_34958",4,56187339,0.109867098460694,0.959132,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_3867",1,72337680,0.110968610194528,0.9548,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_5440",12,319737,0.114390761276324,0.941609,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_8763",8,59114829,0.116545690799462,0.933504,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_56627",11,11020656,0.117419046102442,0.930261,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_36882",7,3150451,0.117630069777063,0.929482,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_54204",8,3526746,0.121154818745777,0.916659,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_36714",6,5921332,0.127708272192924,0.893781,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_4319",11,1240937,0.127828118361304,0.893374,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_5774",6,50572507,0.131916939156139,0.879699,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_5560",8,57530640,0.131936104389656,0.879636,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_32400",2,21485979,0.132602464159544,0.877448,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_32415",2,21642493,0.132602464159544,0.877448,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_23139",2,29015208,0.141844307574576,0.848188,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_14640",9,56854945,0.144109919217177,0.841306,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_26509",9,46988850,0.149897304075255,0.824206,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_40745",12,47362541,0.1499560269091,0.824036,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_14442",4,48648958,0.151490795283227,0.819614,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_6758",4,62263846,0.15479618651019,0.81024,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_35411",9,5445375,0.158395006262549,0.800259,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_41106",4,24612015,0.1600162227141,0.795836,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_48184",8,44057388,0.163434665290033,0.786656,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_958",9,40062774,0.164322263886098,0.784304,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_14947",11,39858442,0.168979535617953,0.772166,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_54589",13,39879940,0.168979535617953,0.772166,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c2_14639",9,56854898,0.173909045681412,0.759678,4.896857,FALSE,77,0,0.862
"CSPulpa",0.698,"CSPulpa.H",0.703,"GAPIT","additive",1.138,"c1_13526",10,48923342,0.173965181044881,0.759538,4.896857,FALSE,77,0,0.862
